X,Erf
4.936,0.9999999999970599
4.938000000000001,0.9999999999971185
4.9399999999999995,0.999999999997176
4.942,0.9999999999972323
4.944000000000001,0.9999999999972876
4.946,0.9999999999973417
4.948,0.9999999999973949
4.950000000000001,0.9999999999974469
4.952,0.9999999999974979
4.954000000000001,0.999999999997548
4.9559999999999995,0.999999999997597
4.958,0.9999999999976451
4.960000000000001,0.9999999999976923
4.962,0.9999999999977385
4.964,0.9999999999977838
4.966000000000001,0.9999999999978282
4.968,0.9999999999978718
4.970000000000001,0.9999999999979144
4.9719999999999995,0.9999999999979563
4.974,0.9999999999979974
4.976000000000001,0.9999999999980376
4.978,0.999999999998077
4.98,0.9999999999981156
4.982000000000001,0.9999999999981535
4.984,0.9999999999981907
4.986000000000001,0.9999999999982271
4.9879999999999995,0.9999999999982627
4.99,0.9999999999982977
4.992000000000001,0.999999999998332
4.994,0.9999999999983656
4.996,0.9999999999983986
4.998000000000001,0.9999999999984309
5.0,0.9999999999984626
5.002000000000001,0.9999999999984935
5.004,0.999999999998524
5.006,0.9999999999985538
5.008000000000001,0.999999999998583
5.01,0.9999999999986117
5.0120000000000005,0.9999999999986398
5.014000000000001,0.9999999999986673
5.016,0.9999999999986943
5.018000000000001,0.9999999999987207
5.02,0.9999999999987466
5.022,0.999999999998772
5.024000000000001,0.9999999999987969
5.026,0.9999999999988213
5.0280000000000005,0.9999999999988451
5.030000000000001,0.9999999999988686
5.032,0.9999999999988916
5.034000000000001,0.9999999999989141
5.036,0.9999999999989361
5.038,0.9999999999989577
5.040000000000001,0.9999999999989789
5.042,0.9999999999989997
5.0440000000000005,0.99999999999902
5.046000000000001,0.99999999999904
5.048,0.9999999999990595
5.050000000000001,0.9999999999990787
5.052,0.9999999999990975
5.054,0.9999999999991158
5.056000000000001,0.9999999999991339
5.058,0.9999999999991516
5.0600000000000005,0.9999999999991689
5.062000000000001,0.9999999999991859
5.064,0.9999999999992024
5.066000000000001,0.9999999999992187
5.068,0.9999999999992347
5.07,0.9999999999992504
5.072000000000001,0.9999999999992657
5.074,0.9999999999992807
5.0760000000000005,0.9999999999992955
5.078000000000001,0.9999999999993099
5.08,0.999999999999324
5.082000000000001,0.9999999999993379
5.084,0.9999999999993514
5.086,0.9999999999993647
5.088000000000001,0.9999999999993777
5.09,0.9999999999993905
5.0920000000000005,0.999999999999403
5.094000000000001,0.9999999999994154
5.096,0.9999999999994273
5.098000000000001,0.9999999999994391
5.1,0.9999999999994507
5.102,0.9999999999994619
5.104000000000001,0.999999999999473
5.106,0.9999999999994839
5.1080000000000005,0.9999999999994945
5.109999999999999,0.9999999999995048
5.112,0.999999999999515
5.114000000000001,0.999999999999525
5.116,0.9999999999995348
5.118,0.9999999999995445
5.120000000000001,0.9999999999995539
5.122,0.9999999999995631
5.1240000000000006,0.9999999999995721
5.1259999999999994,0.9999999999995809
5.128,0.9999999999995896
5.130000000000001,0.9999999999995981
5.132,0.9999999999996064
5.134,0.9999999999996145
5.136000000000001,0.9999999999996225
5.138,0.9999999999996303
5.140000000000001,0.999999999999638
5.1419999999999995,0.9999999999996455
5.144,0.9999999999996528
5.146000000000001,0.99999999999966
5.148,0.999999999999667
5.15,0.999999999999674
5.152000000000001,0.9999999999996808
5.154,0.9999999999996874
5.156000000000001,0.9999999999996939
5.1579999999999995,0.9999999999997002
5.16,0.9999999999997065
5.162000000000001,0.9999999999997126
5.164,0.9999999999997186
5.166,0.9999999999997244
5.168000000000001,0.9999999999997302
5.17,0.9999999999997358
5.172000000000001,0.9999999999997413
5.1739999999999995,0.9999999999997466
5.176,0.999999999999752
5.178000000000001,0.9999999999997572
5.18,0.9999999999997622
5.182,0.9999999999997672
5.184000000000001,0.9999999999997721
5.186,0.9999999999997768
5.188000000000001,0.9999999999997815
5.1899999999999995,0.9999999999997861
5.192,0.9999999999997905
5.194000000000001,0.9999999999997949
5.196,0.9999999999997992
5.198,0.9999999999998034
5.200000000000001,0.9999999999998075
5.202,0.9999999999998116
5.204000000000001,0.9999999999998155
5.2059999999999995,0.9999999999998194
5.208,0.9999999999998231
5.210000000000001,0.9999999999998269
5.212,0.9999999999998305
5.214,0.999999999999834
5.216000000000001,0.9999999999998376
5.218,0.9999999999998409
5.220000000000001,0.9999999999998443
5.2219999999999995,0.9999999999998476
5.224,0.9999999999998508
5.226000000000001,0.9999999999998539
5.228,0.999999999999857
5.23,0.99999999999986
5.232000000000001,0.999999999999863
5.234,0.9999999999998659
5.236000000000001,0.9999999999998687
5.2379999999999995,0.9999999999998714
5.24,0.9999999999998741
5.242000000000001,0.9999999999998768
5.244,0.9999999999998794
5.246,0.999999999999882
5.248000000000001,0.9999999999998844
5.25,0.9999999999998869
5.252000000000001,0.9999999999998893
5.254,0.9999999999998916
5.256,0.999999999999894
5.258000000000001,0.9999999999998962
5.26,0.9999999999998984
5.2620000000000005,0.9999999999999005
5.264000000000001,0.9999999999999026
5.266,0.9999999999999047
5.268000000000001,0.9999999999999067
5.27,0.9999999999999087
5.272,0.9999999999999106
5.274000000000001,0.9999999999999125
5.276,0.9999999999999144
5.2780000000000005,0.9999999999999162
5.280000000000001,0.999999999999918
5.282,0.9999999999999197
5.284000000000001,0.9999999999999214
5.286,0.9999999999999231
5.288,0.9999999999999247
5.290000000000001,0.9999999999999264
5.292,0.999999999999928
5.2940000000000005,0.9999999999999295
5.296000000000001,0.9999999999999309
5.298,0.9999999999999324
5.300000000000001,0.9999999999999338
5.302,0.9999999999999353
5.304,0.9999999999999366
5.306000000000001,0.999999999999938
5.308,0.9999999999999394
5.3100000000000005,0.9999999999999406
5.312000000000001,0.9999999999999419
5.314,0.9999999999999432
5.316000000000001,0.9999999999999444
5.318,0.9999999999999456
5.32,0.9999999999999467
5.322000000000001,0.9999999999999478
5.324,0.9999999999999489
5.3260000000000005,0.99999999999995
5.328000000000001,0.9999999999999512
5.33,0.9999999999999521
5.332000000000001,0.9999999999999533
5.334,0.9999999999999543
5.336,0.9999999999999551
5.338000000000001,0.9999999999999561
5.34,0.9999999999999571
5.3420000000000005,0.999999999999958
5.344000000000001,0.9999999999999589
5.346,0.9999999999999598
5.348000000000001,0.9999999999999607
5.35,0.9999999999999615
5.352,0.9999999999999624
5.354000000000001,0.9999999999999631
5.356,0.9999999999999639
5.3580000000000005,0.9999999999999647
5.359999999999999,0.9999999999999655
5.362,0.9999999999999662
5.364000000000001,0.9999999999999669
5.366,0.9999999999999677
5.368,0.9999999999999684
5.370000000000001,0.999999999999969
5.372,0.9999999999999697
5.3740000000000006,0.9999999999999704
5.3759999999999994,0.999999999999971
5.378,0.9999999999999717
5.380000000000001,0.9999999999999722
5.382,0.9999999999999729
5.384,0.9999999999999735
5.386000000000001,0.999999999999974
5.388,0.9999999999999746
5.390000000000001,0.9999999999999751
5.3919999999999995,0.9999999999999757
5.394,0.9999999999999762
5.396000000000001,0.9999999999999767
5.398,0.9999999999999772
5.4,0.9999999999999777
5.402000000000001,0.9999999999999782
5.404,0.9999999999999787
5.406000000000001,0.9999999999999791
5.4079999999999995,0.9999999999999796
5.41,0.99999999999998
5.412000000000001,0.9999999999999805
5.414,0.9999999999999809
5.416,0.9999999999999813
5.418000000000001,0.9999999999999817
5.42,0.9999999999999821
5.422000000000001,0.9999999999999825
5.4239999999999995,0.9999999999999829
5.426,0.9999999999999832
5.428000000000001,0.9999999999999837
5.43,0.999999999999984
5.432,0.9999999999999843
5.434000000000001,0.9999999999999847
5.436,0.999999999999985
5.438000000000001,0.9999999999999853
5.4399999999999995,0.9999999999999857
5.442,0.999999999999986
5.444000000000001,0.9999999999999862
5.446,0.9999999999999866
5.448,0.9999999999999869
5.450000000000001,0.9999999999999871
5.452,0.9999999999999875
5.454000000000001,0.9999999999999877
5.4559999999999995,0.999999999999988
5.458,0.9999999999999882
5.460000000000001,0.9999999999999886
5.462,0.9999999999999888
5.464,0.999999999999989
5.466000000000001,0.9999999999999892
5.468,0.9999999999999895
5.470000000000001,0.9999999999999897
5.4719999999999995,0.9999999999999899
5.474,0.9999999999999901
5.476000000000001,0.9999999999999903
5.478,0.9999999999999906
5.48,0.9999999999999908
5.482000000000001,0.999999999999991
5.484,0.9999999999999912
5.486000000000001,0.9999999999999915
5.4879999999999995,0.9999999999999916
5.49,0.9999999999999918
5.492000000000001,0.999999999999992
5.494,0.9999999999999921
5.496,0.9999999999999923
5.498000000000001,0.9999999999999925
5.5,0.9999999999999927
5.502000000000001,0.9999999999999928
5.504,0.999999999999993
5.506,0.9999999999999931
5.508000000000001,0.9999999999999932
5.51,0.9999999999999934
5.5120000000000005,0.9999999999999936
5.514000000000001,0.9999999999999937
5.516,0.9999999999999939
5.518000000000001,0.999999999999994
5.52,0.9999999999999941
5.522,0.9999999999999942
5.524000000000001,0.9999999999999943
5.526,0.9999999999999944
5.5280000000000005,0.9999999999999947
5.530000000000001,0.9999999999999948
5.532,0.9999999999999949
5.534000000000001,0.999999999999995
5.536,0.9999999999999951
5.538,0.9999999999999952
5.540000000000001,0.9999999999999953
5.542,0.9999999999999954
5.5440000000000005,0.9999999999999956
5.546000000000001,0.9999999999999956
5.548,0.9999999999999957
5.550000000000001,0.9999999999999958
5.552,0.9999999999999959
5.554,0.999999999999996
5.556000000000001,0.9999999999999961
5.558,0.9999999999999961
5.5600000000000005,0.9999999999999962
5.562000000000001,0.9999999999999963
5.564,0.9999999999999964
5.566000000000001,0.9999999999999964
5.568,0.9999999999999966
5.57,0.9999999999999967
5.572000000000001,0.9999999999999968
5.574,0.9999999999999968
5.5760000000000005,0.9999999999999969
5.578000000000001,0.9999999999999969
5.58,0.999999999999997
5.582000000000001,0.9999999999999971
5.584,0.9999999999999971
5.586,0.9999999999999972
5.588000000000001,0.9999999999999972
5.59,0.9999999999999973
5.5920000000000005,0.9999999999999973
5.594000000000001,0.9999999999999974
5.596,0.9999999999999976
5.598000000000001,0.9999999999999976
5.6,0.9999999999999977
5.602,0.9999999999999977
5.604000000000001,0.9999999999999977
5.606,0.9999999999999978
5.6080000000000005,0.9999999999999978
5.610000000000001,0.9999999999999979
5.612,0.9999999999999979
5.614000000000001,0.999999999999998
5.616,0.999999999999998
5.618,0.9999999999999981
5.620000000000001,0.9999999999999981
5.622,0.9999999999999981
5.6240000000000006,0.9999999999999982
5.6259999999999994,0.9999999999999982
5.628,0.9999999999999982
5.630000000000001,0.9999999999999983
5.632,0.9999999999999983
5.634,0.9999999999999983
5.636000000000001,0.9999999999999984
5.638,0.9999999999999984
5.640000000000001,0.9999999999999984
5.6419999999999995,0.9999999999999986
5.644,0.9999999999999986
5.646000000000001,0.9999999999999986
5.648,0.9999999999999987
5.65,0.9999999999999987
5.652000000000001,0.9999999999999987
5.654,0.9999999999999987
5.656000000000001,0.9999999999999988
5.6579999999999995,0.9999999999999988
5.66,0.9999999999999988
5.662000000000001,0.9999999999999988
5.664,0.9999999999999989
5.666,0.9999999999999989
5.668000000000001,0.9999999999999989
5.67,0.9999999999999989
5.672000000000001,0.999999999999999
5.6739999999999995,0.999999999999999
5.676,0.999999999999999
5.678000000000001,0.999999999999999
5.68,0.999999999999999
5.682,0.9999999999999991
5.684000000000001,0.9999999999999991
5.686,0.9999999999999991
5.688000000000001,0.9999999999999991
5.6899999999999995,0.9999999999999991
5.692,0.9999999999999992
5.694000000000001,0.9999999999999992
5.696,0.9999999999999992
5.698,0.9999999999999992
5.700000000000001,0.9999999999999992
5.702,0.9999999999999992
5.704000000000001,0.9999999999999992
5.7059999999999995,0.9999999999999993
5.708,0.9999999999999993
5.710000000000001,0.9999999999999993
5.712,0.9999999999999993
5.714,0.9999999999999993
5.716000000000001,0.9999999999999993
5.718,0.9999999999999993
5.720000000000001,0.9999999999999994
5.7219999999999995,0.9999999999999994
5.724,0.9999999999999994
5.726000000000001,0.9999999999999994
5.728,0.9999999999999994
5.73,0.9999999999999994
5.732000000000001,0.9999999999999994
5.734,0.9999999999999994
5.736000000000001,0.9999999999999996
5.7379999999999995,0.9999999999999996
5.74,0.9999999999999996
5.742000000000001,0.9999999999999996
5.744,0.9999999999999996
5.746,0.9999999999999996
5.748000000000001,0.9999999999999996
5.75,0.9999999999999996
5.752000000000001,0.9999999999999996
5.754,0.9999999999999996
5.756,0.9999999999999996
5.758000000000001,0.9999999999999997
5.76,0.9999999999999997
5.7620000000000005,0.9999999999999997
5.764000000000001,0.9999999999999997
5.766,0.9999999999999997
5.768000000000001,0.9999999999999997
5.77,0.9999999999999997
5.772,0.9999999999999997
5.774000000000001,0.9999999999999997
5.776,0.9999999999999997
5.7780000000000005,0.9999999999999997
5.780000000000001,0.9999999999999997
5.782,0.9999999999999997
5.784000000000001,0.9999999999999997
5.786,0.9999999999999997
5.788,0.9999999999999998
5.790000000000001,0.9999999999999998
5.792,0.9999999999999998
5.7940000000000005,0.9999999999999998
5.796000000000001,0.9999999999999998
5.798,0.9999999999999998
5.800000000000001,0.9999999999999998
5.802,0.9999999999999998
5.804,0.9999999999999998
5.806000000000001,0.9999999999999998
5.808,0.9999999999999998
5.8100000000000005,0.9999999999999998
5.812000000000001,0.9999999999999998
5.814,0.9999999999999998
5.816000000000001,0.9999999999999998
5.818,0.9999999999999998
5.82,0.9999999999999998
5.822000000000001,0.9999999999999998
5.824,0.9999999999999998
5.8260000000000005,0.9999999999999998
5.828000000000001,0.9999999999999998
5.83,0.9999999999999999
5.832000000000001,0.9999999999999999
5.834,0.9999999999999999
5.836,0.9999999999999999
5.838000000000001,0.9999999999999999
5.84,0.9999999999999999
5.8420000000000005,0.9999999999999999
5.844000000000001,0.9999999999999999
5.846,0.9999999999999999
5.848000000000001,0.9999999999999999
5.85,0.9999999999999999
5.852,0.9999999999999999
5.854000000000001,0.9999999999999999
5.856,0.9999999999999999
5.8580000000000005,0.9999999999999999
5.860000000000001,0.9999999999999999
5.862,0.9999999999999999
5.864000000000001,0.9999999999999999
5.866,0.9999999999999999
5.868,0.9999999999999999
5.870000000000001,0.9999999999999999
5.872,0.9999999999999999
5.8740000000000006,0.9999999999999999
5.8759999999999994,0.9999999999999999
5.878,0.9999999999999999
5.880000000000001,0.9999999999999999
5.882,0.9999999999999999
5.884,0.9999999999999999
5.886000000000001,0.9999999999999999
5.888,0.9999999999999999
5.890000000000001,0.9999999999999999
5.8919999999999995,0.9999999999999999
5.894,0.9999999999999999
5.896000000000001,0.9999999999999999
5.898,0.9999999999999999
5.9,0.9999999999999999
5.902000000000001,0.9999999999999999
5.904,0.9999999999999999
5.906000000000001,0.9999999999999999
5.9079999999999995,0.9999999999999999
5.91,0.9999999999999999
5.912000000000001,0.9999999999999999
5.914,0.9999999999999999
5.916,0.9999999999999999
5.918000000000001,0.9999999999999999
5.92,0.9999999999999999
5.922000000000001,1.0
5.9239999999999995,1.0
5.926,1.0
5.928000000000001,1.0
5.93,1.0
5.932,1.0
5.934000000000001,1.0
5.936,1.0
5.938000000000001,1.0
5.9399999999999995,1.0
5.942,1.0
5.944000000000001,1.0
5.946,1.0
5.948,1.0
5.950000000000001,1.0
5.952,1.0
5.954000000000001,1.0
5.9559999999999995,1.0
5.958,1.0
5.960000000000001,1.0
5.962,1.0
5.964,1.0
5.966000000000001,1.0
5.968,1.0
5.970000000000001,1.0
5.9719999999999995,1.0
5.974,1.0
5.976000000000001,1.0
5.978,1.0
5.98,1.0
5.982000000000001,1.0
5.984,1.0
5.986000000000001,1.0
5.9879999999999995,1.0
5.99,1.0
5.992000000000001,1.0
5.994,1.0
5.996,1.0
5.998000000000001,1.0
6.0,1.0
6.001999999999999,1.0
6.004000000000001,1.0
6.006,1.0
6.007999999999999,1.0
6.010000000000002,1.0
6.0120000000000005,1.0
6.013999999999999,1.0
6.016000000000002,1.0
6.018000000000001,1.0
6.02,1.0
6.022000000000002,1.0
6.024000000000001,1.0
6.026,1.0
6.027999999999999,1.0
6.030000000000001,1.0
6.032,1.0
6.033999999999999,1.0
6.036000000000001,1.0
6.038,1.0
6.039999999999999,1.0
6.042000000000002,1.0
6.0440000000000005,1.0
6.045999999999999,1.0
6.048000000000002,1.0
6.050000000000001,1.0
6.052,1.0
6.054000000000002,1.0
6.056000000000001,1.0
6.058,1.0
6.059999999999999,1.0
6.062000000000001,1.0
6.064,1.0
6.065999999999999,1.0
6.068000000000001,1.0
6.07,1.0
6.071999999999999,1.0
6.074000000000002,1.0
6.0760000000000005,1.0
6.077999999999999,1.0
6.080000000000002,1.0
6.082000000000001,1.0
6.084,1.0
6.086000000000002,1.0
6.088000000000001,1.0
6.09,1.0
6.091999999999999,1.0
6.094000000000001,1.0
6.096,1.0
6.097999999999999,1.0
6.100000000000001,1.0
6.102,1.0
6.103999999999999,1.0
6.106000000000002,1.0
6.1080000000000005,1.0
6.109999999999999,1.0
6.112000000000002,1.0
6.114000000000001,1.0
6.116,1.0
6.118000000000002,1.0
6.120000000000001,1.0
6.122,1.0
6.123999999999999,1.0
6.126000000000001,1.0
6.128,1.0
6.129999999999999,1.0
6.1320000000000014,1.0
6.134,1.0
6.135999999999999,1.0
6.138000000000002,1.0
6.140000000000001,1.0
6.1419999999999995,1.0
6.144000000000002,1.0
6.146000000000001,1.0
6.148,1.0
6.149999999999999,1.0
6.152000000000001,1.0
6.154,1.0
6.155999999999999,1.0
6.158000000000001,1.0
6.16,1.0
6.161999999999999,1.0
6.1640000000000015,1.0
6.166,1.0
6.167999999999999,1.0
6.170000000000002,1.0
6.172000000000001,1.0
6.1739999999999995,1.0
6.176000000000002,1.0
6.178000000000001,1.0
6.18,1.0
6.181999999999999,1.0
6.184000000000001,1.0
6.186,1.0
6.187999999999999,1.0
6.190000000000001,1.0
6.192,1.0
6.193999999999999,1.0
6.1960000000000015,1.0
6.198,1.0
6.199999999999999,1.0
6.202000000000002,1.0
6.204000000000001,1.0
6.2059999999999995,1.0
6.208000000000002,1.0
6.210000000000001,1.0
6.212,1.0
6.213999999999999,1.0
6.216000000000001,1.0
6.218,1.0
6.219999999999999,1.0
6.222000000000001,1.0
6.224,1.0
6.225999999999999,1.0
6.2280000000000015,1.0
6.23,1.0
6.231999999999999,1.0
6.234000000000002,1.0
6.236000000000001,1.0
6.2379999999999995,1.0
6.240000000000002,1.0
6.242000000000001,1.0
6.244,1.0
6.245999999999999,1.0
6.248000000000001,1.0
6.25,1.0
6.251999999999999,1.0
6.254000000000001,1.0
6.256,1.0
6.257999999999999,1.0
6.260000000000002,1.0
6.2620000000000005,1.0
6.263999999999999,1.0
6.266000000000002,1.0
6.268000000000001,1.0
6.27,1.0
6.272000000000002,1.0
6.274000000000001,1.0
6.276,1.0
6.277999999999999,1.0
6.280000000000001,1.0
6.282,1.0
6.283999999999999,1.0
6.286000000000001,1.0
6.288,1.0
6.289999999999999,1.0
6.292000000000002,1.0
6.2940000000000005,1.0
6.295999999999999,1.0
6.298000000000002,1.0
6.300000000000001,1.0
6.302,1.0
6.304000000000002,1.0
6.306000000000001,1.0
6.308,1.0
6.309999999999999,1.0
6.312000000000001,1.0
6.314,1.0
6.315999999999999,1.0
6.318000000000001,1.0
6.32,1.0
6.321999999999999,1.0
6.324000000000002,1.0
6.3260000000000005,1.0
6.327999999999999,1.0
6.330000000000002,1.0
6.332000000000001,1.0
6.334,1.0
6.336000000000002,1.0
6.338000000000001,1.0
6.34,1.0
6.341999999999999,1.0
6.344000000000001,1.0
6.346,1.0
6.347999999999999,1.0
6.350000000000001,1.0
6.352,1.0
6.353999999999999,1.0
6.356000000000002,1.0
6.3580000000000005,1.0
6.359999999999999,1.0
6.362000000000002,1.0
6.364000000000001,1.0
6.366,1.0
6.368000000000002,1.0
6.370000000000001,1.0
6.372,1.0
6.373999999999999,1.0
6.376000000000001,1.0
6.378,1.0
6.379999999999999,1.0
6.3820000000000014,1.0
6.384,1.0
6.385999999999999,1.0
6.388000000000002,1.0
6.390000000000001,1.0
6.3919999999999995,1.0
6.394000000000002,1.0
6.396000000000001,1.0
6.398,1.0
6.399999999999999,1.0
6.402000000000001,1.0
6.404,1.0
6.405999999999999,1.0
6.408000000000001,1.0
6.41,1.0
6.411999999999999,1.0
6.4140000000000015,1.0
6.416,1.0
6.417999999999999,1.0
6.420000000000002,1.0
6.422000000000001,1.0
6.4239999999999995,1.0
6.426000000000002,1.0
6.428000000000001,1.0
6.43,1.0
6.431999999999999,1.0
6.434000000000001,1.0
6.436,1.0
6.437999999999999,1.0
6.440000000000001,1.0
6.442,1.0
6.443999999999999,1.0
6.4460000000000015,1.0
6.448,1.0
6.449999999999999,1.0
6.452000000000002,1.0
6.454000000000001,1.0
6.4559999999999995,1.0
6.458000000000002,1.0
6.460000000000001,1.0
6.462,1.0
6.463999999999999,1.0
6.466000000000001,1.0
6.468,1.0
6.469999999999999,1.0
6.472000000000001,1.0
6.474,1.0
6.475999999999999,1.0
6.4780000000000015,1.0
6.48,1.0
6.481999999999999,1.0
6.484000000000002,1.0
6.486000000000001,1.0
6.4879999999999995,1.0
6.490000000000002,1.0
6.492000000000001,1.0
6.494,1.0
6.495999999999999,1.0
6.498000000000001,1.0
6.5,1.0
6.501999999999999,1.0
6.504000000000001,1.0
6.506,1.0
6.507999999999999,1.0
6.510000000000002,1.0
6.5120000000000005,1.0
6.513999999999999,1.0
6.516000000000002,1.0
6.518000000000001,1.0
6.52,1.0
6.522000000000002,1.0
6.524000000000001,1.0
6.526,1.0
6.527999999999999,1.0
6.530000000000001,1.0
6.532,1.0
6.533999999999999,1.0
6.536000000000001,1.0
6.538,1.0
6.539999999999999,1.0
6.542000000000002,1.0
6.5440000000000005,1.0
6.545999999999999,1.0
6.548000000000002,1.0
6.550000000000001,1.0
6.552,1.0
6.554000000000002,1.0
6.556000000000001,1.0
6.558,1.0
6.559999999999999,1.0
6.562000000000001,1.0
6.564,1.0
6.565999999999999,1.0
6.568000000000001,1.0
6.57,1.0
6.571999999999999,1.0
6.574000000000002,1.0
6.5760000000000005,1.0
6.577999999999999,1.0
6.580000000000002,1.0
6.582000000000001,1.0
6.584,1.0
6.586000000000002,1.0
6.588000000000001,1.0
6.59,1.0
6.591999999999999,1.0
6.594000000000001,1.0
6.596,1.0
6.597999999999999,1.0
6.600000000000001,1.0
6.602,1.0
6.603999999999999,1.0
6.606000000000002,1.0
6.6080000000000005,1.0
6.609999999999999,1.0
6.612000000000002,1.0
6.614000000000001,1.0
6.616,1.0
6.618000000000002,1.0
6.620000000000001,1.0
6.622,1.0
6.623999999999999,1.0
6.626000000000001,1.0
6.628,1.0
6.629999999999999,1.0
6.6320000000000014,1.0
6.634,1.0
6.635999999999999,1.0
6.638000000000002,1.0
6.640000000000001,1.0
6.6419999999999995,1.0
6.644000000000002,1.0
6.646000000000001,1.0
6.648,1.0
6.649999999999999,1.0
6.652000000000001,1.0
6.654,1.0
6.655999999999999,1.0
6.658000000000001,1.0
6.66,1.0
6.661999999999999,1.0
6.6640000000000015,1.0
6.666,1.0
6.667999999999999,1.0
6.670000000000002,1.0
6.672000000000001,1.0
6.6739999999999995,1.0
6.676000000000002,1.0
6.678000000000001,1.0
6.68,1.0
6.681999999999999,1.0
6.684000000000001,1.0
6.686,1.0
6.687999999999999,1.0
6.690000000000001,1.0
6.692,1.0
6.693999999999999,1.0
6.6960000000000015,1.0
6.698,1.0
6.699999999999999,1.0
6.702000000000002,1.0
6.704000000000001,1.0
6.7059999999999995,1.0
6.708000000000002,1.0
6.710000000000001,1.0
6.712,1.0
6.713999999999999,1.0
6.716000000000001,1.0
6.718,1.0
6.719999999999999,1.0
6.722000000000001,1.0
6.724,1.0
6.725999999999999,1.0
6.7280000000000015,1.0
6.73,1.0
6.731999999999999,1.0
6.734000000000002,1.0
6.736000000000001,1.0
6.7379999999999995,1.0
6.740000000000002,1.0
6.742000000000001,1.0
6.744,1.0
6.745999999999999,1.0
6.748000000000001,1.0
6.75,1.0
6.751999999999999,1.0
6.754000000000001,1.0
6.756,1.0
6.757999999999999,1.0
6.760000000000002,1.0
6.7620000000000005,1.0
6.763999999999999,1.0
6.766000000000002,1.0
6.768000000000001,1.0
6.77,1.0
6.772000000000002,1.0
6.774000000000001,1.0
6.776,1.0
6.777999999999999,1.0
6.780000000000001,1.0
6.782,1.0
6.783999999999999,1.0
6.786000000000001,1.0
6.788,1.0
6.789999999999999,1.0
6.792000000000002,1.0
6.7940000000000005,1.0
6.795999999999999,1.0
6.798000000000002,1.0
6.800000000000001,1.0
6.802,1.0
6.804000000000002,1.0
6.806000000000001,1.0
6.808,1.0
6.809999999999999,1.0
6.812000000000001,1.0
6.814,1.0
6.815999999999999,1.0
6.818000000000001,1.0
6.82,1.0
6.821999999999999,1.0
6.824000000000002,1.0
6.8260000000000005,1.0
6.827999999999999,1.0
6.830000000000002,1.0
6.832000000000001,1.0
6.834,1.0
6.836000000000002,1.0
6.838000000000001,1.0
6.84,1.0
6.841999999999999,1.0
6.844000000000001,1.0
6.846,1.0
6.847999999999999,1.0
6.850000000000001,1.0
6.852,1.0
6.853999999999999,1.0
6.856000000000002,1.0
6.8580000000000005,1.0
6.859999999999999,1.0
6.862000000000002,1.0
6.864000000000001,1.0
6.866,1.0
6.868000000000002,1.0
6.870000000000001,1.0
6.872,1.0
6.873999999999999,1.0
6.876000000000001,1.0
6.878,1.0
6.879999999999999,1.0
6.8820000000000014,1.0
6.884,1.0
6.885999999999999,1.0
6.888000000000002,1.0
6.890000000000001,1.0
6.8919999999999995,1.0
6.894000000000002,1.0
6.896000000000001,1.0
6.898,1.0
6.899999999999999,1.0
6.902000000000001,1.0
6.904,1.0
6.905999999999999,1.0
6.908000000000001,1.0
6.91,1.0
6.911999999999999,1.0
6.9140000000000015,1.0
6.916,1.0
6.917999999999999,1.0
6.920000000000002,1.0
6.922000000000001,1.0
6.9239999999999995,1.0
6.926000000000002,1.0
6.928000000000001,1.0
6.93,1.0
6.931999999999999,1.0
6.934000000000001,1.0
6.936,1.0
6.937999999999999,1.0
6.940000000000001,1.0
6.942,1.0
6.943999999999999,1.0
6.9460000000000015,1.0
6.948,1.0
6.949999999999999,1.0
6.952000000000002,1.0
6.954000000000001,1.0
6.9559999999999995,1.0
6.958000000000002,1.0
6.960000000000001,1.0
6.962,1.0
6.963999999999999,1.0
6.966000000000001,1.0
6.968,1.0
6.969999999999999,1.0
6.972000000000001,1.0
6.974,1.0
6.975999999999999,1.0
6.9780000000000015,1.0
6.98,1.0
6.981999999999999,1.0
6.984000000000002,1.0
6.986000000000001,1.0
6.9879999999999995,1.0
6.990000000000002,1.0
6.992000000000001,1.0
6.994,1.0
6.995999999999999,1.0
6.998000000000001,1.0
7.0,1.0
7.001999999999999,1.0
7.004000000000001,1.0
7.006,1.0
7.007999999999999,1.0
7.010000000000002,1.0
7.0120000000000005,1.0
7.013999999999999,1.0
7.016000000000002,1.0
7.018000000000001,1.0
7.02,1.0
7.022000000000002,1.0
7.024000000000001,1.0
7.026,1.0
7.027999999999999,1.0
7.030000000000001,1.0
7.032,1.0
7.033999999999999,1.0
7.036000000000001,1.0
7.038,1.0
7.039999999999999,1.0
7.042000000000002,1.0
7.0440000000000005,1.0
7.045999999999999,1.0
7.048000000000002,1.0
7.050000000000001,1.0
7.052,1.0
7.054000000000002,1.0
7.056000000000001,1.0
7.058,1.0
7.059999999999999,1.0
7.062000000000001,1.0
7.064,1.0
7.065999999999999,1.0
7.068000000000001,1.0
7.07,1.0
7.071999999999999,1.0
7.074000000000002,1.0
7.0760000000000005,1.0
7.077999999999999,1.0
7.080000000000002,1.0
7.082000000000001,1.0
7.084,1.0
7.086000000000002,1.0
7.088000000000001,1.0
7.09,1.0
7.091999999999999,1.0
7.094000000000001,1.0
7.096,1.0
7.097999999999999,1.0
7.100000000000001,1.0
7.102,1.0
7.103999999999999,1.0
7.106000000000002,1.0
7.1080000000000005,1.0
7.109999999999999,1.0
7.112000000000002,1.0
7.114000000000001,1.0
